"edu" "eduy" "S5" "age" "D5" "D6" "S10" "S10B" "Q7__1" "Q7__2" "Q7__3" "Q7__4" "Q7__5" "Q7__6" "Q7__7" "Q7__8" "Q7__9" "Q7__10" "Q7__11" "Q7__12" "Q7__13" "Q7__14" "Q7__15" "Q7__16" "Q7__17" "Q7__18" "Q7__19" "Q7__20" "Q7__21" "Q7__22" "Q7__23" "Q7__24" "Q7__25" "Q7__26" "Q7__27" "Q7__28" "Q7__29" "Q7__30" "Q7__31" "Q7__32" "Q7__33" "Q7__34" "Q7__35" "A0__1" "A0__2" "A0__3" "A0__4" "A0__5" "A0__6" "A0__7" "A0__8" "A0__9" "A0__10" "A0__11" "A0__12" "A0__13" "A0__14" "A0__15" "A0__16" "A0__17" "A0__18" "A0__19" "A0__20" "A0__21" "A0__22" "A0__23" "A0__24" "A0__25" "A0__26" "A0__27" "edu_stage" "age_stage" "child" "lfatd1" "lfatd2" "lfatd3" "catatd1" "catatd3" "catatd2" "clusters"
"11" "大学本科 - 国内" 16 "男" 27 "已婚" "没有孩子" "本田-雅阁" "日系" "比较同意2" "比较不同意4" "比较不同意4" "比较同意2" "非常同意1" "比较不同意4" "比较同意2" "比较同意2" "谈不上同不同意3" "非常同意1" "比较同意2" "谈不上同不同意3" "比较同意2" "非常同意1" "比较不同意4" "比较同意2" "非常同意1" "比较不同意4" "非常同意1" "比较不同意4" "比较同意2" "非常同意1" "比较同意2" "比较同意2" "比较同意2" "非常同意1" "比较不同意4" "比较不同意4" "比较同意2" "比较同意2" "非常同意1" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "比较不同意4" "比较同意2" "比较同意2" "比较同意2" "谈不上同意不同意3" "比较同意2" "非常同意1" "比较不同意4" "非常同意1" "比较不同意4" "比较同意2" "比较不同意4" "谈不上同意不同意3" "比较不同意4" "完全不同意5" "比较不同意4" "完全不同意5" "比较不同意4" "谈不上同意不同意3" "比较同意2" "非常同意1" "谈不上同意不同意3" "比较不同意4" "比较同意2" "非常同意1" "比较不同意4" "比较同意2" "大专及以上" "30岁以下" "没有孩子" 1.36922143035864 -0.387780438972651 -1.76715094107827 3.21032485093357 -1.40578241397103 -0.28858482486604 4
"12" "大学本科 - 国内" 16 "男" 28 "已婚" "没有孩子" "大众-迈腾" "德系" "比较同意2" "比较不同意4" "比较同意2" "谈不上同不同意3" "比较同意2" "比较同意2" "谈不上同不同意3" "比较同意2" "比较同意2" "谈不上同不同意3" "比较不同意4" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "非常同意1" "比较不同意4" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "比较同意2" "谈不上同不同意3" "比较不同意4" "非常同意1" "比较同意2" "比较同意2" "比较不同意4" "比较同意2" "比较同意2" "谈不上同意不同意3" "比较同意2" "比较同意2" "谈不上同意不同意3" "谈不上同意不同意3" "比较同意2" "谈不上同意不同意3" "比较同意2" "比较不同意4" "比较同意2" "谈不上同意不同意3" "比较同意2" "比较同意2" "比较不同意4" "比较不同意4" "谈不上同意不同意3" "比较同意2" "非常同意1" "非常同意1" "非常同意1" "比较同意2" "比较同意2" "谈不上同意不同意3" "比较同意2" "比较同意2" "谈不上同意不同意3" "大专及以上" "30岁以下" "没有孩子" 1.00343291433936 -0.263631582237922 -0.0634712863262039 1.08261966583006 -1.47869306095989 0.770855213660109 4
"13" "大学本科 - 国内" 16 "女" 28 "已婚" "没有孩子" "大众-CC" "德系" "谈不上同不同意3" "比较不同意4" "比较不同意4" "比较同意2" "比较同意2" "比较同意2" "完全不同意5" "比较同意2" "比较同意2" "谈不上同不同意3" "完全不同意5" "非常同意1" "完全不同意5" "谈不上同不同意3" "完全不同意5" "比较同意2" "比较同意2" "比较同意2" "比较不同意4" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "比较同意2" "比较不同意4" "比较同意2" "比较不同意4" "比较同意2" "非常同意1" "比较同意2" "非常同意1" "非常同意1" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "比较不同意4" "比较同意2" "比较不同意4" "比较不同意4" "比较不同意4" "比较同意2" "比较同意2" "谈不上同意不同意3" "比较不同意4" "谈不上同意不同意3" "谈不上同意不同意3" "谈不上同意不同意3" "比较不同意4" "比较不同意4" "谈不上同意不同意3" "比较不同意4" "非常同意1" "比较同意2" "比较同意2" "谈不上同意不同意3" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "非常同意1" "比较同意2" "谈不上同意不同意3" "大专及以上" "30岁以下" "没有孩子" 1.58850259781709 -1.1563153972303 1.06160528365523 1.92158170337782 -0.416656270427553 -0.12920252043107 2
"14" "大学本科 - 国内" 16 "女" 35 "已婚" "有1个孩子" "大众-CC" "德系" "谈不上同不同意3" "比较同意2" "比较同意2" "非常同意1" "谈不上同不同意3" "非常同意1" "比较不同意4" "谈不上同不同意3" "谈不上同不同意3" "比较不同意4" "比较不同意4" "比较同意2" "非常同意1" "比较不同意4" "比较同意2" "比较同意2" "比较不同意4" "非常同意1" "非常同意1" "谈不上同不同意3" "谈不上同不同意3" "谈不上同不同意3" "谈不上同不同意3" "比较不同意4" "比较同意2" "非常同意1" "比较不同意4" "比较不同意4" "比较同意2" "比较不同意4" "非常同意1" "比较同意2" "比较同意2" "非常同意1" "比较不同意4" "比较同意2" "谈不上同意不同意3" "非常同意1" "非常同意1" "比较同意2" "比较同意2" "非常同意1" "比较同意2" "比较同意2" "非常同意1" "谈不上同意不同意3" "比较不同意4" "比较同意2" "比较同意2" "非常同意1" "比较同意2" "比较同意2" "非常同意1" "比较同意2" "非常同意1" "比较同意2" "非常同意1" "谈不上同意不同意3" "谈不上同意不同意3" "非常同意1" "谈不上同意不同意3" "比较同意2" "大专及以上" "30-40岁" "有孩子" -0.218921735286656 -0.231884472854892 2.0237314252548 -0.615839429487598 -0.367238442431534 -0.0176049191639043 2
"15" "大学本科 - 国内" 16 "男" 25 "未有婚史/单身" "" "本田-雅阁" "日系" "比较同意2" "比较同意2" "谈不上同不同意3" "比较同意2" "非常同意1" "比较同意2" "非常同意1" "比较同意2" "非常同意1" "比较同意2" "非常同意1" "比较同意2" "比较同意2" "非常同意1" "比较同意2" "比较同意2" "比较同意2" "谈不上同不同意3" "比较同意2" "非常同意1" "非常同意1" "比较同意2" "比较同意2" "非常同意1" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "非常同意1" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "比较不同意4" "谈不上同意不同意3" "谈不上同意不同意3" "比较同意2" "比较同意2" "比较同意2" "非常同意1" "谈不上同意不同意3" "比较同意2" "比较同意2" "比较同意2" "谈不上同意不同意3" "比较同意2" "比较同意2" "比较不同意4" "谈不上同意不同意3" "谈不上同意不同意3" "比较同意2" "非常同意1" "谈不上同意不同意3" "比较同意2" "比较同意2" "比较同意2" "谈不上同意不同意3" "比较同意2" "比较同意2" "比较同意2" "大专及以上" "30岁以下" "没有结婚" -0.415827970932255 -0.0639286744913166 -1.67151919615658 0.809817080510257 -0.496888275321932 -0.0481567377972026 3
"16" "大专" 15 "男" 32 "未有婚史/单身" "" "丰田-凯美瑞" "日系" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "比较不同意4" "比较同意2" "比较不同意4" "谈不上同不同意3" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "比较不同意4" "非常同意1" "比较不同意4" "谈不上同不同意3" "比较同意2" "比较同意2" "谈不上同不同意3" "非常同意1" "比较同意2" "谈不上同不同意3" "比较同意2" "比较同意2" "比较不同意4" "比较同意2" "谈不上同不同意3" "比较不同意4" "谈不上同不同意3" "比较不同意4" "非常同意1" "谈不上同不同意3" "比较同意2" "比较同意2" "比较同意2" "谈不上同不同意3" "比较同意2" "谈不上同意不同意3" "谈不上同意不同意3" "比较不同意4" "比较同意2" "谈不上同意不同意3" "谈不上同意不同意3" "比较同意2" "谈不上同意不同意3" "比较同意2" "谈不上同意不同意3" "非常同意1" "比较同意2" "非常同意1" "谈不上同意不同意3" "谈不上同意不同意3" "比较不同意4" "非常同意1" "非常同意1" "比较同意2" "比较不同意4" "比较同意2" "非常同意1" "谈不上同意不同意3" "谈不上同意不同意3" "非常同意1" "比较同意2" "谈不上同意不同意3" "大专及以上" "30-40岁" "没有结婚" 0.787060918747413 -0.234619999409969 0.64971986946653 0.901316694660681 -0.815473635359518 0.28068201555386 2
"17" "大学本科 - 国内" 16 "女" 28 "未有婚史/单身" "" "豪华车" "豪华车" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "比较同意2" "谈不上同不同意3" "非常同意1" "比较同意2" "比较同意2" "谈不上同不同意3" "非常同意1" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "谈不上同不同意3" "比较同意2" "比较同意2" "谈不上同不同意3" "比较不同意4" "非常同意1" "非常同意1" "比较同意2" "谈不上同不同意3" "比较同意2" "谈不上同不同意3" "比较不同意4" "谈不上同不同意3" "比较同意2" "比较同意2" "谈不上同不同意3" "非常同意1" "非常同意1" "比较同意2" "比较不同意4" "比较不同意4" "比较同意2" "比较同意2" "谈不上同意不同意3" "非常同意1" "比较同意2" "非常同意1" "比较同意2" "比较不同意4" "非常同意1" "谈不上同意不同意3" "比较同意2" "非常同意1" "谈不上同意不同意3" "比较同意2" "非常同意1" "比较同意2" "非常同意1" "谈不上同意不同意3" "比较同意2" "非常同意1" "比较同意2" "非常同意1" "谈不上同意不同意3" "非常同意1" "比较同意2" "谈不上同意不同意3" "大专及以上" "30岁以下" "没有结婚" 0.677520462352734 -1.30051718813506 0.817889902802533 -0.635815751543172 0.600649030287335 -0.781126484458752 2
"18" "大学本科 - 国内" 16 "男" 27 "已婚" "有1个孩子" "豪华车" "豪华车" "谈不上同不同意3" "非常同意1" "比较不同意4" "比较同意2" "比较同意2" "非常同意1" "比较同意2" "比较同意2" "非常同意1" "比较同意2" "比较不同意4" "谈不上同不同意3" "完全不同意5" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "非常同意1" "比较同意2" "非常同意1" "比较不同意4" "非常同意1" "比较同意2" "比较同意2" "比较同意2" "完全不同意5" "比较同意2" "非常同意1" "谈不上同不同意3" "比较不同意4" "比较同意2" "比较同意2" "谈不上同不同意3" "比较同意2" "非常同意1" "比较同意2" "比较不同意4" "谈不上同意不同意3" "比较不同意4" "谈不上同意不同意3" "比较同意2" "比较不同意4" "谈不上同意不同意3" "比较同意2" "比较同意2" "比较同意2" "非常同意1" "谈不上同意不同意3" "比较同意2" "比较同意2" "谈不上同意不同意3" "谈不上同意不同意3" "比较同意2" "完全不同意5" "非常同意1" "比较同意2" "非常同意1" "非常同意1" "非常同意1" "谈不上同意不同意3" "非常同意1" "非常同意1" "谈不上同意不同意3" "大专及以上" "30岁以下" "有孩子" 0.8163989812685 -1.06246181527469 0.11236236252801 1.19506470711771 -0.923844707605585 -0.212758740085269 1
"19" "大学本科 - 国内" 16 "男" 37 "已婚" "有1个孩子" "豪华车" "豪华车" "比较同意2" "比较不同意4" "完全不同意5" "比较同意2" "非常同意1" "比较不同意4" "非常同意1" "非常同意1" "谈不上同不同意3" "非常同意1" "非常同意1" "比较不同意4" "比较不同意4" "比较同意2" "比较同意2" "比较同意2" "谈不上同不同意3" "比较同意2" "非常同意1" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "非常同意1" "非常同意1" "比较不同意4" "比较不同意4" "非常同意1" "谈不上同不同意3" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "非常同意1" "非常同意1" "比较同意2" "非常同意1" "谈不上同意不同意3" "比较不同意4" "比较不同意4" "谈不上同意不同意3" "谈不上同意不同意3" "比较同意2" "谈不上同意不同意3" "比较同意2" "比较不同意4" "非常同意1" "比较同意2" "非常同意1" "比较不同意4" "比较不同意4" "完全不同意5" "比较同意2" "比较同意2" "非常同意1" "比较同意2" "非常同意1" "比较同意2" "比较同意2" "非常同意1" "比较同意2" "非常同意1" "谈不上同意不同意3" "大专及以上" "30-40岁" "有孩子" 0.619853368132348 0.144523311469098 -2.05240822671786 1.75447395590742 -1.60604152106152 -0.135900724436364 1
"20" "大学本科 - 国内" 16 "女" 26 "已婚" "没有孩子" "大众-帕萨特" "德系" "比较同意2" "比较不同意4" "比较不同意4" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "比较不同意4" "谈不上同不同意3" "比较同意2" "比较不同意4" "比较不同意4" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "比较不同意4" "比较同意2" "比较同意2" "非常同意1" "谈不上同不同意3" "比较不同意4" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "比较不同意4" "谈不上同不同意3" "比较不同意4" "谈不上同不同意3" "非常同意1" "谈不上同不同意3" "比较同意2" "非常同意1" "比较同意2" "比较同意2" "谈不上同不同意3" "比较不同意4" "比较同意2" "比较不同意4" "谈不上同意不同意3" "谈不上同意不同意3" "比较同意2" "谈不上同意不同意3" "谈不上同意不同意3" "谈不上同意不同意3" "完全不同意5" "比较同意2" "比较同意2" "比较不同意4" "谈不上同意不同意3" "比较不同意4" "比较不同意4" "比较同意2" "比较不同意4" "比较同意2" "谈不上同意不同意3" "非常同意1" "比较同意2" "非常同意1" "比较不同意4" "比较同意2" "比较同意2" "谈不上同意不同意3" "大专及以上" "30岁以下" "没有孩子" 1.36860722039632 -0.404734046198732 0.659243530816761 1.78136782052942 -0.590115547972926 0.659577299358656 2
